title,category
Minor earthquake : M2 . 85 quake has struck near Charlotte Amalie in U . S . Virgin Islands,Volcano
Light earthquake : M4 . 9 quake has struck near Bantacan in Philippines,Volcano
"Light earthquake , 4 . 6 mag was detected near Eresós in Greece",Volcano
Earthquake in Thebes 4 . 4 Richter – He was also felt in Athen ... ,Volcano
Euthymios Lekkas for earthquake in Thebes : It has been done ... ,Volcano
FACT CHECK : Did Israel Just Have An Earthquake ? ,Volcano
Nepal floods : India hands over first consignment of emergency relief materials to flood - hit Nepal,Earthquake
Moderate earthquake : M5 . 8 quake has struck near the Kermadec Islands,Volcano
"Minor earthquake , 3 . 42 mag has occurred near Rincón in Puerto Rico",Volcano
"Light earthquake , 4 . 4 mag has occurred near León in Nicaragua",Volcano
"Light earthquake , 4 . 4 mag was detected near Baukau in Timor Leste",Volcano
"Light earthquake , 4 . 8 mag was detected near Pelabuhanratu in Indonesia",Volcano
Light earthquake : M4 . 2 quake has struck near Unalaska in Alaska,Volcano
"Light earthquake , 4 . 7 mag was detected near the Kermadec Islands",Volcano
Light earthquake : M4 . 4 quake has struck near Tual in Indonesia,Volcano
Britain battles floods to get to work as roads are closed after thunderstorms overnight and south coast is  hit by tornado  ,Earthquake
Florida Hit by Tornado Hours Ahead of Hurricane Milton Expected Landfall,Flood
Cocoa Beach buildings damaged by possible tornado spawned by Hurricane Milton,Flood
"Light earthquake , 4 . 3 mag was detected near Şiran in Turkey",Volcano
"Light earthquake , 4 . 2 mag was detected near Antofagasta de la Sierra in Argentina",Volcano
"Minor earthquake , 3 . 6 mag was detected near Yakutat in Alaska",Volcano
"Minor earthquake , 3 . 62 mag was detected near Guánica in Puerto Rico",Volcano
Minor earthquake : M3 . 4 quake has struck near Yakutat in Alaska,Volcano
"Light earthquake , 4 mag has occurred near Morfovoúni in Greece",Volcano
"Light earthquake , 4 . 5 mag was detected near Petropavlovsk - Kamchatsky in Russia",Volcano
"Hurricane Milton live tracker : Updates , projected path of Category 4 storm as tornadoes hit ahead of landfall near Tampa , Fla ., tonight",Flood
"Tornado touchdowns reported across Florida ahead of Milton including in Broward , Martin and Palm Beach counties - WSVN 7News | Miami News , Weather , Sports",Flood
Multiple people killed in Milton - spawned Florida tornado outbreak as terrifying footage emerges,Flood
Tornado Has Perfect Timing During This Guy Weather Report In Florida | BIG DOG 106,Flood
Tornado Has Perfect Timing During This Guy Weather Report In Florida | 98 . 9 KKZX,Flood
Tornado Has Perfect Timing During This Guy Weather Report In Florida | ALT 104 . 7,Flood
1 injured as possible tornado tears through Highlands County mobile home park : HCSO,Flood
Tornadoes reported as Hurricane Milton lashes Florida,Flood
  Multiple fatalitie reported in retirement community after tornado outbreak in Florida,Flood
At least 5 killed in St . Lucie County after Florida tornado outbreak,Flood
Deaths reported as Hurricane Milton triggers tornadoes before making landfall in Florida,Flood
"At least 4 killed in a Florida county after tornado outbreak , official says",Flood
Why were there so many tornadoes with hurricane Milton ? – NBC 6 South Florida,Flood
"Powerful EF - 3 tornado struck Palm Beach Gardens , NWS confirms",Flood
  Roof tiles were flying like bullet : Residents recount survival during Palm Beach County tornado,Flood
Vero Beach residents share traumatic experience after Hurricane Milton - related tornado hit,Flood
Light earthquake : M4 . 6 quake has struck near Chase in Alaska,Volcano
"Light earthquake , 4 mag has occurred near Santa Bárbara in Guatemala",Volcano
"ARKANSAS A - Z : Great flood of 1978 caused 13 deaths , millions in damage | The Arkansas Democrat - Gazette",Earthquake
"Milton deadly jolt in St . Lucie .  We were prepared for a hurricane , but not a tornado  ",Flood
"A magnitude 6 . 2 earthquake strikes off Costa Rica Pacific coast , no serious damage reported – Winnipeg Free Press",Volcano
"A magnitude 6 . 2 earthquake strikes off Costa Rica Pacific coast , no serious damage reported - LocalNews8 . com",Volcano
Light earthquake : M4 . 7 quake has struck near Aratoca in Colombia,Volcano
"Minor earthquake , 3 . 4 mag has occurred near Palora in Ecuador",Volcano
"Light earthquake , 4 mag was detected near the Kuril Islands",Volcano
Light earthquake : M4 . 7 quake has struck near Bengkulu in Indonesia,Volcano
"Light earthquake , 4 . 9 mag has occurred near Abiko in Japan",Volcano
"Light earthquake , 4 . 5 mag was detected near Bonin Islands , Japan region",Volcano
"Light earthquake , 4 . 05 mag was detected near San Rafael del Yuma in Dominican Republic",Volcano
Light earthquake : M4 quake has struck near Tür kmenbaşy in Tur kmenistan,Volcano
"Moderate earthquake , 5 . 4 mag was detected near the Kermadec Islands",Volcano
"Light earthquake , 4 . 6 mag was detected near Tamarindo in Costa Rica",Volcano
"Minor earthquake , 3 . 5 mag has occurred near Kaktovik in Alaska",Volcano
"Light earthquake , 4 . 6 mag was detected near Lata in Solomon Islands",Volcano
"Light earthquake , 4 . 5 mag has occurred near Tamarindo in Costa Rica",Volcano
"Light earthquake , 4 . 9 mag was detected near Sardinal in Costa Rica",Volcano
"Light earthquake , 4 . 1 mag has occurred near Kandrian in Papua New Guinea",Volcano
Moderate earthquake : M5 . 3 quake has struck near Ust - Kamchatsk Staryy in Russia,Volcano
"Earthquake of 4 . 6 magnitude jolts Assam and Bhutan , no casualties reported",Volcano
"A magnitude 6 . 2 earthquake strikes off Costa Rica Pacific coast , no serious damage reported",Volcano
Florida sheriff releases names of 6 killed in tornado during Hurricane Milton,Flood
"  Were all alive , that what matter : Woman actions saved lives in St . Lucie tornado",Flood
Over 300 Avenir homes in Palm Beach Gardens damaged by EF3 tornado,Flood
3 . 2 Magnitude earthquake reported on Hawaii Island,Volcano
Identities of those killed during tornado in Florida released,Flood
"Minor earthquake , 3 . 2 mag was detected near Kaktovik in Alaska",Volcano
"Light earthquake , 4 . 2 mag was detected near Bahía de Kino in Mexico",Volcano
"Minor earthquake , 3 . 15 mag has occurred near Pāhala in Hawaii",Volcano
Light earthquake : M4 . 3 quake has struck near Tamarindo in Costa Rica,Volcano
"Light earthquake , 4 mag has occurred near San Bernardino in Guatemala",Volcano
"Light earthquake , 4 . 3 mag has occurred near Kuril Islands",Volcano
"Light earthquake , 4 . 1 mag was detected near Gorontalo in Indonesia",Volcano
"Light earthquake , 4 . 3 mag was detected near Pelabuhanratu in Indonesia",Volcano
"Light earthquake , 4 mag was detected near Pasanauri in Georgia",Volcano
Light earthquake : M4 . 2 quake has struck near Jurm in Afghanistan,Volcano
"Light earthquake , 4 . 3 mag was detected near Las Guáranas in Dominican Republic",Volcano
Nebraska farmer whose combine sparked wildfire grateful for response,Tornado
401 homes damaged in Martin County due to Hurricane Milton tornadoes,Flood
Light earthquake : M4 . 5 quake has struck near Miyakojima in Japan,Volcano
"Minor earthquake , 3 . 2 mag was detected near Christiansted in U . S . Virgin Islands",Volcano
Twin Palm tornado was the strongest tornado ever recorded in southwest Florida,Flood
Eastern Turkey hit by 5 . 9 - magnitude earthquake,Volcano
"Earthquake shakes eastern Turkey , no casualties reported",Volcano
"Earthquake shakes eastern Turkiye , Syria , no casualties reported",Volcano
"The tornado sirens went off in Port Washington on Tuesday , but there was no severe weather",Flood
"Moderate earthquake , 5 . 4 mag has occurred near Volcano Islands , Japan region",Volcano
Hurricane Milton flooded areas miles from Gulf Coast . Warming world made rain worse,Flood
"Light earthquake , 4 . 7 mag was detected near San Francisco del Mar Viejo in Mexico",Volcano
"Light earthquake , 4 . 3 mag was detected near Komodo in Indonesia",Volcano
"Light earthquake , 4 . 1 mag was detected near Maitum in Philippines",Volcano
"Minor earthquake , 3 . 21 mag has occurred near Esperanza in Puerto Rico",Volcano
"Light earthquake , 4 . 6 mag has occurred near Kuqa in China",Volcano
Light earthquake : M4 . 4 quake has struck near Chagos Archipelago region,Volcano
"Minor earthquake , 3 . 4 mag has occurred near Ackerly in Texas",Volcano
Light earthquake : M4 . 6 quake has struck near Port Blair in India,Volcano
Earthquake struck Turkey,Volcano
"Light earthquake , 4 . 7 mag has occurred near Banda Aceh in Indonesia",Volcano
"Light earthquake , 4 . 9 mag was detected near Mid - Indian Ridge",Volcano
"Light earthquake , 4 . 3 mag has occurred near Klyuchi in Russia",Volcano
Hurricane Milton flooded areas miles from Gulf Coast . What made the rain worse ? ,Flood
Escape Routes When Not If Missouri Has a Catastrophic Earthquake,Volcano
US farmers flee wildfire sparked by dry conditions in dramatic footage,Tornado
"Im 61 and Hurricane Helene flooded my North Carolina home . My wife and I are safe , but what next ? ",Earthquake
Light earthquake : M4 . 4 quake has struck near Andalgalá in Argentina,Volcano
"Moderate earthquake , 5 . 7 mag was detected near Albardón in Argentina",Volcano
"Moderate earthquake , 5 . 4 mag has occurred near Fiji region",Volcano
Light earthquake : M4 . 4 quake has struck near Itháki in Greece,Volcano
"Light earthquake , 4 . 6 mag has occurred near El Aguilar in Argentina",Volcano
"Light earthquake , 4 . 6 mag was detected near Banda Aceh in Indonesia",Volcano
"Light earthquake , 4 . 1 mag has occurred near Gorgān in Iran",Volcano
Minor earthquake : M2 . 97 quake has struck near Lamont in Oklahoma,Volcano
"Minor earthquake , 3 . 2 mag has occurred near Shungnak in Alaska",Volcano
Minor earthquake : M3 . 36 quake has struck near Esperanza in Puerto Rico,Volcano
"Minor earthquake , 3 . 45 mag has occurred near Magas Arriba in Puerto Rico",Volcano
"Light earthquake , 4 . 4 mag was detected near Levuka in Fiji",Volcano
"Minor earthquake , 3 mag was detected near Charlotte Amalie in U . S . Virgin Islands",Volcano
"Minor earthquake , 3 . 7 mag was detected near False Pass in Alaska",Volcano
"Light earthquake , 4 . 4 mag has occurred near Vilyuchinsk in Russia",Volcano
"Minor earthquake , 2 . 8 mag was detected near Bandon in Oregon",Volcano
Minor earthquake : M3 . 6 quake has struck near Pāhala in Hawaii,Volcano
"Light earthquake , 4 . 3 mag has occurred near Suva in Fiji",Volcano
Minor earthquake : M3 . 26 quake has struck near Pāhala in Hawaii,Volcano
Moderate earthquake : M5 quake has struck near Labuha in Indonesia,Volcano
"Light earthquake , 4 . 9 mag was detected near Labuha in Indonesia",Volcano
Moderate earthquake : M5 . 2 quake has struck near Labuha in Indonesia,Volcano
Moderate earthquake : M5 quake has struck near Attu Station in Alaska,Volcano
"Minor earthquake , 3 . 8 mag has occurred near Unalaska in Alaska",Volcano
Light earthquake : M4 . 3 quake has struck near the Fiji Islands,Volcano
"Light earthquake , 4 . 3 mag has occurred near San Antonio in Peru",Volcano
"Light earthquake , 4 . 1 mag has occurred near Kermadec Islands region",Volcano
Minor earthquake : M3 . 8 quake has struck near Attu Station in Alaska,Volcano
"Light earthquake , 4 . 2 mag was detected near Bonin Islands , Japan region",Volcano
"Minor earthquake , 3 . 4 mag has occurred near Esmeraldas in Ecuador",Volcano
"Light earthquake , 4 . 5 mag has occurred near Labuha in Indonesia",Volcano
Light earthquake : M4 . 5 quake has struck near Āwash in Ethiopia,Volcano
"Light earthquake , 4 . 4 mag was detected near Miyako in Japan",Volcano
"Flood - damaged cars may hit Illinois market after hurricanes , AG warns",Earthquake
Obscure earthquake flaw in California homes : How to know if you have it,Volcano
UPDATE :  Were on it : Official gives update on wildfire burning north of Interstate 70 outside of Frisco,Tornado
Attorney General warns of sales of flood - damaged cars from Hurricanes Helene and Milton,Earthquake
"Light earthquake , 4 . 1 mag was detected near Tual in Indonesia",Volcano
Light earthquake : M4 . 9 quake has struck near Cruz Grande in Mexico,Volcano
Minor earthquake : M3 . 18 quake has struck near La Playa in Puerto Rico,Volcano
"Moderate earthquake , 5 mag was detected near southern Pacific Ocean",Volcano
Light earthquake : M4 . 3 quake has struck near Bislig in Philippines,Volcano
Light earthquake : M4 . 4 quake has struck near Hengchun in Taiwan,Volcano
"Light earthquake , 4 mag has occurred near Levuka in Fiji",Volcano
Light earthquake : M4 . 6 quake has struck near Central America,Volcano
"Light earthquake , 4 . 2 mag has occurred near Khorugh in Tajikistan",Volcano
"Light earthquake , 4 . 6 mag has occurred near Dibulla in Colombia",Volcano
Light earthquake : M4 . 3 quake has struck near Azores Islands region,Volcano
Minor earthquake : M3 . 8 quake has struck near Fort St . John in Canada,Volcano
"Light earthquake , 4 . 4 mag has occurred near Colbún in Chile",Volcano
Light earthquake : M4 . 2 quake has struck near Parral in Chile,Volcano
"Light earthquake , 4 . 8 mag has occurred near Fīrūzābād in Iran",Volcano
"Light earthquake , 4 . 4 mag was detected near Likisá in Timor Leste",Volcano
"Light earthquake , 4 . 4 mag has occurred near Atka in Alaska",Volcano
Light earthquake : M4 . 12 quake has struck near Petrolia in CA,Volcano
Moderate earthquake : M5 . 2 quake has struck near Mid - Indian Ridge,Volcano
"Light earthquake , 4 . 2 mag has occurred near San Jose Village in Northern Mariana Islands",Volcano
"Light earthquake , 4 . 4 mag was detected near Shikotan in Russia",Volcano
"Light earthquake , 4 . 2 mag was detected near Kokopo in Papua New Guinea",Volcano
"Light earthquake , 4 . 1 mag has occurred near Teshio in Japan",Volcano
Light earthquake : M4 . 4 quake has struck near Angoram in Papua New Guinea,Volcano
"Light earthquake , 4 . 9 mag was detected near Bintuni in Indonesia",Volcano
Moderate earthquake : M5 . 2 quake has struck near Kokopo in Papua New Guinea,Volcano
An unprecedented number of flood emergencies have ravaged the US . It a warning of what to come | National and World News,Earthquake
Light earthquake : M4 . 3 quake has struck near Vallenar in Chile,Volcano
Moderate earthquake : M5 . 1 quake has struck near Hihifo in Tonga,Volcano
"Light earthquake , 4 . 3 mag was detected near Ambunti in Papua New Guinea",Volcano
"Minor earthquake , 3 . 49 mag was detected near Cruz Bay in U . S . Virgin Islands",Volcano
Light earthquake : M4 . 4 quake has struck near Magsaysay in Philippines,Volcano
"Light earthquake , 4 . 6 mag was detected near Grande Prairie in Canada",Volcano
"Light earthquake , 4 . 3 mag has occurred near Isangel in Vanuatu",Volcano
"Light earthquake , 4 . 1 mag has occurred near Tual in Indonesia",Volcano
"Light earthquake , 4 mag has occurred near Champerico in Guatemala",Volcano
Light earthquake : M4 . 2 quake has struck near Isangel in Vanuatu,Volcano
